,episode,shot,caption
19880,5555360238519252381.mp4,405,a man is walking down a street and then he stops
19881,5555360238519252381.mp4,406,a woman is drinking wine from a glass
19882,5555360238519252381.mp4,407,a woman is sitting at a table and smiling
19883,5555360238519252381.mp4,408,a woman is sitting at a table with a man holding a wine glass
19884,5555360238519252381.mp4,409,a woman is walking down a hallway and then she stops
19885,5555360238519252381.mp4,410,a woman is walking down a hallway and then stops
19886,5555360238519252381.mp4,411,a woman is talking to a man and he is talking to him
19887,5555360238519252381.mp4,412,a woman with long hair is talking and smiling
19888,5555360238519252381.mp4,413,a woman with long hair is smiling and talking
19889,5555360238519252381.mp4,414,a man is dancing in front of a christmas tree
19890,5555360238519252381.mp4,415,a man is walking down a hallway and then he stops and looks at another man
19891,5555360238519252381.mp4,416,a woman is talking to a man and he is talking to her
19892,5555360238519252381.mp4,417,a woman is kissing a child on the cheek
19893,5555360238519252381.mp4,418,a man is dancing with a woman in a red dress
19894,5555360238519252381.mp4,419,a man is talking to a woman and she is smiling
19895,5555360238519252381.mp4,420,a woman is kissing a man on the cheek
19896,5555360238519252381.mp4,421,a man is talking to a woman and she is smiling
19897,5555360238519252381.mp4,422,a woman is kissing a man on the cheek
19898,5555360238519252381.mp4,423,a woman is kissing a man on the cheek
19899,5555360238519252381.mp4,424,a woman is looking at a man and smiling
19900,5555360238519252381.mp4,425,a woman is dancing in a room
19901,5555360238519252381.mp4,426,a woman with long hair is smiling and talking
19902,5555360238519252381.mp4,427,a man is looking at a cat and then he turns away
19903,5555360238519252381.mp4,428,a man is looking at a woman and then she looks away
19904,5555360238519252381.mp4,429,a man is walking through a door and then he stops
19905,5555360238519252381.mp4,430,a woman is smiling and waving her hand
19906,5555360238519252381.mp4,431,a man is walking through a door and then he stops
19907,5555360238519252381.mp4,432,a woman is looking at something and smiling
19908,5555360238519252381.mp4,433,a man is walking down a hallway and then stops
19909,5555360238519252381.mp4,434,a woman is looking at something and smiling
19910,5555360238519252381.mp4,435,a man is walking down a hallway and then stops
19911,5555360238519252381.mp4,436,a woman is looking at something and then looks away
19912,5555360238519252381.mp4,437,a man is looking at something and then looks away
19913,5555360238519252381.mp4,438,a woman is looking at something and smiling
19914,5555360238519252381.mp4,439,a man is looking at something and smiling
19915,5555360238519252381.mp4,440,a woman is looking at something and smiling
19916,5555360238519252381.mp4,441,a woman is looking at a man and smiling
19917,5555360238519252381.mp4,442,a woman is looking at something and smiling
19918,5555360238519252381.mp4,443,a man is walking through a door and then he stops
19919,5555360238519252381.mp4,444,a woman is looking at something and smiling
19920,5555360238519252381.mp4,445,a man is walking down a hallway and then stops
19921,5555360238519252381.mp4,446,a woman is looking at something and smiling
19922,5555360238519252381.mp4,447,a man is walking down a hallway and then stops
19923,5555360238519252381.mp4,448,a woman with long hair is smiling and talking
19924,5555360238519252381.mp4,449,a man is walking down a hallway and then turns around
19925,5555360238519252381.mp4,450,a man is talking to a woman and she is smiling
19926,5555360238519252381.mp4,451,a man is looking at something and then looks away
19927,5555360238519252381.mp4,452,a man is talking to a woman and she is smiling
19928,5555360238519252381.mp4,453,a man is kissing a woman s hand
19929,5555360238519252381.mp4,454,a man is kissing a woman on the cheek
19930,5555360238519252381.mp4,455,a man is kissing a woman s hand
19931,5555360238519252381.mp4,456,a man and a woman are kissing each other
19932,5555360238519252381.mp4,457,a man and a woman are looking at each other and smiling
19933,5555360238519252381.mp4,458,a woman is looking at a man and smiling
19934,5555360238519252381.mp4,459,a man is talking to a woman and she looks surprised
19935,5555360238519252381.mp4,460,a woman is looking at a man and smiling
19936,5555360238519252381.mp4,461,a man is talking to a woman and she is smiling
19937,5555360238519252381.mp4,462,a woman is kissing a man s neck
19938,5555360238519252381.mp4,463,a man and a woman are kissing each other
19939,5555360238519252381.mp4,464,a woman is looking at a man and smiling
19940,5555360238519252381.mp4,465,a woman with long hair is smiling and talking
19941,5555360238519252381.mp4,466,a man is walking in a room and then falls
19942,5555360238519252381.mp4,467,a man is walking down a street and then stops
19943,5555360238519252381.mp4,468,a woman is smiling and laughing while sitting in a chair
19944,5555360238519252381.mp4,469,a man is walking down a street and then falls
19945,5555360238519252381.mp4,470,a woman is smiling and talking to someone
19946,5555360238519252381.mp4,471,a woman is talking to a man and he looks away
19947,5555360238519252381.mp4,472,a woman is talking to a man and he is smiling
19948,5555360238519252381.mp4,473,a woman is talking to a man and he is talking to him
19949,5555360238519252381.mp4,474,a man is looking at a woman and then he looks away
19950,5555360238519252381.mp4,475,a man is talking to a woman and she is smiling
19951,5555360238519252381.mp4,476,a woman is talking to a man and he is smiling
19952,5555360238519252381.mp4,477,a woman is kissing a man on the cheek
19953,5555360238519252381.mp4,478,a woman is talking to a man and he is smiling
19954,5555360238519252381.mp4,479,a woman is kissing a man on the cheek
19955,5555360238519252381.mp4,480,a woman is talking to a man and he is smiling
19956,5555360238519252381.mp4,481,a woman is kissing a man on the cheek
19957,5555360238519252381.mp4,482,a man is looking at a woman and then she smiles
19958,5555360238519252381.mp4,483,a man wearing a hat is talking to someone
19959,5555360238519252381.mp4,484,a woman is looking at a man and then he looks away
19960,5555360238519252381.mp4,485,a woman is looking at a man and then he looks away
19961,5555360238519252381.mp4,486,a woman is looking at a man and then he looks away
19962,5555360238519252381.mp4,487,a woman is kissing a man s neck
19963,5555360238519252381.mp4,488,a man is talking to a woman and she is smiling
19964,5555360238519252381.mp4,489,a woman is kissing a man and he is smiling
19965,5555360238519252381.mp4,490,a man is looking at a woman and then he looks away
19966,5555360238519252381.mp4,491,a man is walking in a room with a <unk>
19967,5555360238519252381.mp4,492,a man is walking in a room with a <unk>
19968,5555360238519252381.mp4,493,a man is talking to a woman and she is smiling
19969,5555360238519252381.mp4,494,a woman is wearing a white dress and walking down a hallway
19970,5555360238519252381.mp4,495,a woman with long hair is looking at something
19971,5555360238519252381.mp4,496,a man is looking at something and then looks away
19972,5555360238519252381.mp4,497,a woman with long hair is looking at something
19973,5555360238519252381.mp4,498,a man is dancing in a room with a lot of people
19974,5555360238519252381.mp4,499,a woman is looking at a man and then he looks away
19975,5555360238519252381.mp4,500,a woman with long hair is talking and smiling
19976,5555360238519252381.mp4,501,a woman with long hair is looking at something
19977,5555360238519252381.mp4,502,a man is looking at something and then looks away
19978,5555360238519252381.mp4,503,a man is holding a woman s hand and kissing her
19979,5555360238519252381.mp4,504,a woman is talking to a man and he is talking to him
19980,5555360238519252381.mp4,505,a woman with long hair is smiling and talking
19981,5555360238519252381.mp4,506,a woman is standing in a kitchen with a dog
19982,5555360238519252381.mp4,507,a man is walking through a room with a lot of people
19983,5555360238519252381.mp4,508,a woman with long hair is smiling and talking
19984,5555360238519252381.mp4,509,a woman is looking at a man and then he looks away
19985,5555360238519252381.mp4,510,a woman is looking at a man and then he smiles
19986,5555360238519252381.mp4,511,a person is putting a ring on a spoon
19987,5555360238519252381.mp4,512,a woman is looking at a man and smiling
19988,5555360238519252381.mp4,513,a woman with long hair is smiling and talking
19989,5555360238519252381.mp4,514,a woman is looking at a man and smiling
19990,5555360238519252381.mp4,515,a man is looking at a cat and then he turns away
19991,5555360238519252381.mp4,516,a woman with long hair is smiling and talking
19992,5555360238519252381.mp4,517,a woman is dancing in a kitchen
19993,5555360238519252381.mp4,518,a woman is talking to a man and he is smiling
19994,5555360238519252381.mp4,519,a woman is talking to a man and he is smiling
19995,5555360238519252381.mp4,520,a woman is talking to a man and he is smiling
19996,5555360238519252381.mp4,521,a woman is talking to a man and he is smiling
19997,5555360238519252381.mp4,522,a woman is looking at something and smiling
19998,5555360238519252381.mp4,523,a woman is talking to a man and he is smiling
19999,5555360238519252381.mp4,524,a woman is talking to a man and he is smiling
20000,5555360238519252381.mp4,525,a woman is talking to a man and he is smiling
20001,5555360238519252381.mp4,526,a woman is talking to a man and he is talking to her
20002,5555360238519252381.mp4,527,a woman is kissing a man s neck
20003,5555360238519252381.mp4,528,a woman is looking at a man and smiling
20004,5555360238519252381.mp4,529,a woman is kissing a man s neck
20005,5555360238519252381.mp4,530,a woman is kissing a man s neck
20006,5555360238519252381.mp4,531,a woman is looking at a man and smiling
20007,5555360238519252381.mp4,532,a woman is looking at a man and smiling
20008,5555360238519252381.mp4,533,a woman is talking to a man and he is smiling
20009,5555360238519252381.mp4,534,a man is looking at a woman and then she smiles
20010,5555360238519252381.mp4,535,a woman is looking at a man and smiling
20011,5555360238519252381.mp4,536,a man is talking to a woman in front of a window
20012,5555360238519252381.mp4,537,a man is looking at something and then looks away
20013,5555360238519252381.mp4,538,a woman is looking at a man and smiling
20014,5555360238519252381.mp4,539,a woman is smiling and talking to a man
20015,5555360238519252381.mp4,540,a man is wearing a hat and moving his hands
20016,5555360238519252381.mp4,541,a woman is smiling and talking to a man
20017,5555360238519252381.mp4,542,a man is wearing a hat and talking
20018,5555360238519252381.mp4,543,a woman is smiling and talking to a man
20019,5555360238519252381.mp4,544,a woman is smiling and talking to a man
20020,5555360238519252381.mp4,545,a woman is talking to a man and he is talking to her
20021,5555360238519252381.mp4,546,a man is looking at a mirror and then he looks away
20022,5555360238519252381.mp4,547,a woman is looking at something and smiling
20023,5555360238519252381.mp4,548,a man is talking to a woman and she is smiling
20024,5555360238519252381.mp4,549,a woman is smiling and talking to a man
20025,5555360238519252381.mp4,550,a man is looking at something and then looks away
20026,5555360238519252381.mp4,551,a man is dancing in a room
20027,5555360238519252381.mp4,552,a woman with long hair is smiling and talking
20028,5555360238519252381.mp4,553,a woman is talking to a man and he is smiling
20029,5555360238519252381.mp4,554,a woman is talking to a man and he is smiling
20030,5555360238519252381.mp4,555,a man is talking to a woman and she is smiling
20031,5555360238519252381.mp4,556,a woman is dancing in a crowd of people
20032,5555360238519252381.mp4,557,a woman is talking to a man and he is smiling
20033,5555360238519252381.mp4,558,a woman with dark hair is smiling and talking
20034,5555360238519252381.mp4,559,a woman with long hair is smiling and talking
20035,5555360238519252381.mp4,560,a woman is looking at something and smiling
20036,5555360238519252381.mp4,561,a woman is looking at a man and smiling
20037,5555360238519252381.mp4,562,a woman is kissing a man s neck
20038,5555360238519252381.mp4,563,a woman is looking at a man and smiling
20039,5555360238519252381.mp4,564,a woman is kissing a man s neck
20040,5555360238519252381.mp4,565,a woman is looking at something and smiling
20041,5555360238519252381.mp4,566,a woman is kissing a man s neck
20042,5555360238519252381.mp4,567,a woman is looking at something and smiling
20043,5555360238519252381.mp4,568,a woman is kissing a man s neck
20044,5555360238519252381.mp4,569,a woman is looking at something and smiling
20045,5555360238519252381.mp4,570,a woman is talking to a man and he looks away
20046,5555360238519252381.mp4,571,a woman is talking to a man and he is smiling
20047,5555360238519252381.mp4,572,a woman is talking to a man and he looks away
20048,5555360238519252381.mp4,573,a woman is looking at a man and smiling
20049,5555360238519252381.mp4,574,a man is dancing in a room with a lot of people
20050,5555360238519252381.mp4,575,a woman is walking away from a man
20051,5555360238519252381.mp4,576,a woman is kissing a man on the cheek
20052,5555360238519252381.mp4,577,a person is holding a pair of scissors in front of their face
20053,5555360238519252381.mp4,578,a woman is talking to a man and he looks away
20054,5555360238519252381.mp4,579,a woman is smiling and making a face
20055,5555360238519252381.mp4,580,a woman is looking at a man and smiling
20056,5555360238519252381.mp4,581,a woman is talking to a man and he looks away
20057,5555360238519252381.mp4,582,a woman is looking at something and smiling
20058,5555360238519252381.mp4,583,a woman is kissing a man on the cheek
20059,5555360238519252381.mp4,584,a cat is trying to get into a cardboard box
20060,5555360238519252381.mp4,585,a woman is talking to a man and he looks away
20061,5555360238519252381.mp4,586,a woman is looking at a man and smiling
20062,5555360238519252381.mp4,587,a woman is smiling and talking to someone
20063,5555360238519252381.mp4,588,a toilet with a green lid and a white trash can
20064,5555360238519252381.mp4,589,a woman with long hair is looking at something
20065,5555360238519252381.mp4,590,a man is holding a baby and then he falls
20066,5555360238519252381.mp4,591,a woman with long hair is smiling and talking
20067,5555360238519252381.mp4,592,a woman is talking to a man and he looks away
20068,5555360238519252381.mp4,593,a woman is talking to a man and he looks away
20069,5555360238519252381.mp4,594,a woman is kissing a man s neck
20070,5555360238519252381.mp4,595,a woman is walking down a hallway and looks at her phone
20071,5555360238519252381.mp4,596,a man is walking through a door and then falls
20072,5555360238519252381.mp4,597,a baby is sitting on a bed and smiling
20073,5555360238519252381.mp4,598,a woman is kissing a man in a hospital bed
20074,5555360238519252381.mp4,599,a woman is laying in bed with a stuffed bear
20075,5555360238519252381.mp4,600,a woman with long hair is smiling and talking
20076,5555360238519252381.mp4,601,a baby is laying on a bed and smiling
20077,5555360238519252381.mp4,602,a woman with long hair is smiling and talking
20078,5555360238519252381.mp4,603,a man is kissing a woman on the cheek
20079,5555360238519252381.mp4,604,a woman is sitting in a chair and smiling
20080,5555360238519252381.mp4,605,a woman is holding a cat and a man is taking a picture
20081,5555360238519252381.mp4,606,a woman is kissing a man on the cheek
20082,5555360238519252381.mp4,607,a woman is looking at a man and smiling
20083,5555360238519252381.mp4,608,a woman is looking at a man and smiling
20084,5555360238519252381.mp4,609,a man is looking at something and then looks away
20085,5555360238519252381.mp4,610,a woman is looking at a man and smiling
20086,5555360238519252381.mp4,611,a man is walking in a room with a clock
20087,5555360238519252381.mp4,612,a woman is dancing and spinning around
20088,5555360238519252381.mp4,613,a man is jumping on a trampoline and falls
20089,5555360238519252381.mp4,614,a man is jumping in the air and falls
20090,5555360238519252381.mp4,615,a man is playing a piano while a band plays
20091,5555360238519252381.mp4,616,a man is playing a piano and then he <unk>
20092,5555360238519252381.mp4,617,a man is sitting in a chair and playing a guitar
20093,5555360238519252381.mp4,618,a man and a woman are dancing in a room
20094,5555360238519252381.mp4,619,a man is talking to a woman and she looks away
20095,5555360238519252381.mp4,620,a woman is kissing a man on the cheek
20096,5555360238519252381.mp4,621,a man and a woman are kissing each other
20097,5555360238519252381.mp4,622,a woman is kissing a man on the cheek
20098,5555360238519252381.mp4,623,a man is looking at a woman and smiling
20099,5555360238519252381.mp4,624,a woman is kissing a man on the cheek
20100,5555360238519252381.mp4,625,a man is looking at a woman and smiling
20101,5555360238519252381.mp4,626,a woman is kissing a man s neck
20102,5555360238519252381.mp4,627,a man is looking at a woman and she looks away
20103,5555360238519252381.mp4,628,a woman is kissing a man on the cheek
20104,5555360238519252381.mp4,629,a man is looking at something and then looks away
20105,5555360238519252381.mp4,630,a hand is holding a white object with a <unk> on it
20106,5555360238519252381.mp4,631,a woman is smiling and laughing while sitting in a chair
20107,5555360238519252381.mp4,632,a woman with long hair is smiling and talking
20108,5555360238519252381.mp4,633,a woman is singing and dancing in a parking lot
20109,5555360238519252381.mp4,634,a man is dancing in a room with a lot of people
20110,5555360238519252381.mp4,635,a man is walking and smiling while walking
20111,5555360238519252381.mp4,636,a man is looking at a woman and smiling
20112,5555360238519252381.mp4,637,a man is jumping on a trampoline and falls
20113,5555360238519252381.mp4,638,a man is talking to a woman and she is smiling
20114,5555360238519252381.mp4,639,a man is lying on the ground and he is talking
20115,5555360238519252381.mp4,640,a man is holding a woman s face and kissing her
20116,5555360238519252381.mp4,641,a man is walking through a room with a lot of people
20117,5555360238519252381.mp4,642,a man is walking and smiling at something
20118,5555360238519252381.mp4,643,a man is walking down a hallway and then turns around
20119,5555360238519252381.mp4,644,a man is walking down a hallway and then falls
20120,5555360238519252381.mp4,645,a man is walking through a hallway and then falls
20121,5555360238519252381.mp4,646,a woman is looking at a man and then he looks away
20122,5555360238519252381.mp4,647,a man is driving a car and smiling
20123,5555360238519252381.mp4,648,a woman is dancing in a kitchen
20124,5555360238519252381.mp4,649,a woman is dancing in a living room
20125,5555360238519252381.mp4,650,a woman is holding a wine glass in her hand
20126,5555360238519252381.mp4,651,a woman is holding a glass and making a face
20127,5555360238519252381.mp4,652,a woman is smiling and then she smiles
20128,5555360238519252381.mp4,653,a man wearing a hat is dancing in a room
20129,5555360238519252381.mp4,654,a woman is holding a baby and talking to a girl
20130,5555360238519252381.mp4,655,a man is holding a woman and kissing her
20131,5555360238519252381.mp4,656,a woman is kissing a man on the cheek
20132,5555360238519252381.mp4,657,a woman is wearing a hat and a hood
20133,5555360238519252381.mp4,658,a woman is holding a cat and kissing it
20134,5555360238519252381.mp4,659,a man is talking to a woman and she is smiling
20135,5555360238519252381.mp4,660,a woman is kissing a man on the cheek
20136,5555360238519252381.mp4,661,a man is talking to a woman and she is smiling
20137,5555360238519252381.mp4,662,a woman is kissing a man and he is smiling
20138,5555360238519252381.mp4,663,a man is kissing a woman on the cheek
20139,5555360238519252381.mp4,664,a woman is talking to a man and he is smiling
20140,5555360238519252381.mp4,665,a woman is looking at a man and then he looks away
20141,5555360238519252381.mp4,666,a woman is sitting on a couch and smiling
20142,5555360238519252381.mp4,667,a woman wearing a red dress is dancing
20143,5555360238519252381.mp4,668,a man is wearing a santa hat and a santa claus hat
20144,5555360238519252381.mp4,669,a man is kissing a woman s hand
20145,5555360238519252381.mp4,670,a woman is kissing a man on the cheek
20146,5555360238519252381.mp4,671,a woman is kissing a man on the cheek
20147,5555360238519252381.mp4,672,a man is holding a rose and a woman is holding a baby
20148,5555360238519252381.mp4,673,a woman is dancing in front of a mirror
20149,5555360238519252381.mp4,674,a woman with long hair is smiling and talking
20150,5555360238519252381.mp4,675,a woman with long hair is smiling and talking
20151,5555360238519252381.mp4,676,a woman with long hair is smiling and talking
20152,5555360238519252381.mp4,677,a woman is talking to a man and he is smiling
20153,5555360238519252381.mp4,678,a woman with long hair is smiling and talking
20154,5555360238519252381.mp4,679,a woman is talking to a man and he looks away
20155,5555360238519252381.mp4,680,a woman with long hair is smiling and talking
20156,5555360238519252381.mp4,681,a woman is talking to a man and he is smiling
20157,5555360238519252381.mp4,682,a building with a clock on the top of it
20158,5555360238519252381.mp4,683,a woman is dancing and singing in a room
20159,5555360238519252381.mp4,684,a woman is dancing and singing on stage
20160,5555360238519252381.mp4,685,a man is playing a piano and then he <unk>
20161,5555360238519252381.mp4,686,a christmas tree is blowing in the wind as the sun is setting
20162,5555360238519252381.mp4,687,a man is singing and dancing in a dark room
20163,5555360238519252381.mp4,688,a man is dancing in front of a christmas tree
20164,5555360238519252381.mp4,689,a man is dancing and singing in a dark room
20165,5555360238519252381.mp4,690,a woman is singing and dancing in a dark room
20166,5555360238519252381.mp4,691,a man is walking and then he stops
20167,5555360238519252381.mp4,692,a man is singing and dancing in a dark room
20168,5555360238519252381.mp4,693,a woman is walking down a street and then turns around
20169,5555360238519252381.mp4,694,a man is walking and looking at something
20170,5555360238519252381.mp4,695,a woman is looking at something and then looks away
20171,5555360238519252381.mp4,696,a woman is singing and dancing in a dark room
20172,5555360238519252381.mp4,697,a man is dancing in front of a christmas tree
20173,5555360238519252381.mp4,698,a man is looking at something and then looks away
20174,5555360238519252381.mp4,699,a man is singing and dancing on stage
20175,5555360238519252381.mp4,700,a woman is looking at something and smiling
20176,5555360238519252381.mp4,701,a man is singing and dancing in a dark room
20177,5555360238519252381.mp4,702,a man is dancing in front of a christmas tree
20178,5555360238519252381.mp4,703,a man is singing and dancing in a dark room
20179,5555360238519252381.mp4,704,a woman is singing and dancing in a dark room
20180,5555360238519252381.mp4,705,a man is walking and then he stops
20181,5555360238519252381.mp4,706,a white wall with a white wall and a white clock
20182,5555360238519252381.mp4,707,a woman is looking at something and then looks down
20183,5555360238519252381.mp4,708,a woman is kissing a man s neck
20184,5555360238519252381.mp4,709,a woman is talking to a man and then she smiles
20185,5555360238519252381.mp4,710,a man is playing a piano while a woman is watching
20186,5555360238519252381.mp4,711,a woman is kissing a man s neck
20187,5555360238519252381.mp4,712,a man is holding a baby and a woman
20188,5555360238519252381.mp4,713,a man is putting his hands on his head
20189,5555360238519252381.mp4,714,a man is dancing in front of a group of people
20190,5555360238519252381.mp4,715,a man is sitting at a table with a woman holding a wine glass
20191,5555360238519252381.mp4,716,a man is talking to a woman and she is smiling
20192,5555360238519252381.mp4,717,a man is talking to a woman and she is smiling
20193,5555360238519252381.mp4,718,a man is dancing in front of a group of people
20194,5555360238519252381.mp4,719,a man and woman are talking to each other
20195,5555360238519252381.mp4,720,a man is talking to a woman in a crowd
20196,5555360238519252381.mp4,721,a man is holding a woman s face and kissing her
20197,5555360238519252381.mp4,722,a man is talking to a woman and she is smiling
20198,5555360238519252381.mp4,723,a man is kissing a woman on the cheek
20199,5555360238519252381.mp4,724,a woman is dancing in front of a crowd
20200,5555360238519252381.mp4,725,a man is talking to a woman and she is smiling
20201,5555360238519252381.mp4,726,a man is talking to a woman in a crowd
20202,5555360238519252381.mp4,727,a man is talking to a woman and she is smiling
20203,5555360238519252381.mp4,728,a woman is talking to a man and he is talking to her
20204,5555360238519252381.mp4,729,a man is talking to a woman and she is smiling
20205,5555360238519252381.mp4,730,a man is holding a woman s face and kissing her
20206,5555360238519252381.mp4,731,a man is talking to a woman and she is smiling
20207,5555360238519252381.mp4,732,a man is talking to a woman in a red dress
20208,5555360238519252381.mp4,733,a man is kissing a woman on the cheek
20209,5555360238519252381.mp4,734,a man is talking to a woman and she is smiling
20210,5555360238519252381.mp4,735,a man is talking to a woman and she is smiling
20211,5555360238519252381.mp4,736,a woman is talking on a phone and smiling
20212,5555360238519252381.mp4,737,a man is looking at a woman and then he looks away
20213,5555360238519252381.mp4,738,a woman is talking to a man and he is talking to her
20214,5555360238519252381.mp4,739,a woman is sitting in a kitchen and smiling
20215,5555360238519252381.mp4,740,a woman is talking on a cell phone and smiling
20216,5555360238519252381.mp4,741,a man is talking to a woman and she is talking on the phone
20217,5555360238519252381.mp4,742,a man is talking to a woman and she is talking on the phone
20218,5555360238519252381.mp4,743,a man in a red shirt is standing in front of a table
20219,5555360238519252381.mp4,744,a man is walking in a crowd of people
20220,5555360238519252381.mp4,745,a man is dancing in front of a crowd of people
20221,5555360238519252381.mp4,746,a man is talking to a woman and she is smiling
20222,5555360238519252381.mp4,747,a man is sitting at a table with a woman
20223,5555360238519252381.mp4,748,a man is holding a woman s hand and kissing her
20224,5555360238519252381.mp4,749,a man is sitting at a table with a woman
20225,5555360238519252381.mp4,750,a woman is sitting at a table with a man holding a wine glass
20226,5555360238519252381.mp4,751,a man is dancing in front of a woman
20227,5555360238519252381.mp4,752,a woman is talking to a man and he is smiling
20228,5555360238519252381.mp4,753,a man and a woman are kissing in a room
20229,5555360238519252381.mp4,754,a man is looking at a woman and she looks away
20230,5555360238519252381.mp4,755,a man is looking at something and then looks away
20231,5555360238519252381.mp4,756,a woman is looking at something and smiling
20232,5555360238519252381.mp4,757,a man is looking at a woman and she is talking
20233,5555360238519252381.mp4,758,a man and a woman are kissing in a hallway
20234,5555360238519252381.mp4,759,a woman is kissing a man on the cheek
20235,5555360238519252381.mp4,760,a woman is kissing a man on the cheek
20236,5555360238519252381.mp4,761,a man is walking through a room and then falls
20237,5555360238519252381.mp4,762,a woman is sitting on a couch and talking
20238,5555360238519252381.mp4,763,a woman is kissing a man on the cheek
20239,5555360238519252381.mp4,764,a man is smiling and laughing while wearing a suit
20240,5555360238519252381.mp4,765,a man is holding a woman s hand and kissing her
20241,5555360238519252381.mp4,766,a woman is kissing a man on the cheek
20242,5555360238519252381.mp4,767,a woman is kissing a man on the cheek
20243,5555360238519252381.mp4,768,a woman is kissing a man on the cheek
20244,5555360238519252381.mp4,769,a woman with long hair is smiling and talking
20245,5555360238519252381.mp4,770,a woman is talking to a man and he is smiling
20246,5555360238519252381.mp4,771,a woman with long hair is smiling and talking
20247,5555360238519252381.mp4,772,a woman is sitting at a table and smiling
20248,5555360238519252381.mp4,773,a man is sitting in a chair and smiling
20249,5555360238519252381.mp4,774,a woman is talking to a man and smiling
20250,5555360238519252381.mp4,775,a man with a beard is smiling and talking
20251,5555360238519252381.mp4,776,a group of people standing around a table with a cake
20252,5555360238519252381.mp4,777,a woman is talking to a man and smiling
20253,5555360238519252381.mp4,778,a woman is holding a man and kissing him
20254,5555360238519252381.mp4,779,a woman is talking to a man and he is smiling
20255,5555360238519252381.mp4,780,a woman is dancing with a man
20256,5555360238519252381.mp4,781,a man is dancing in front of a crowd
20257,5555360238519252381.mp4,782,a man is talking to a woman and she is smiling
20258,5555360238519252381.mp4,783,a man is holding a woman s face and kissing her
20259,5555360238519252381.mp4,784,a man is kissing a woman on the cheek
20260,5555360238519252381.mp4,785,a man is dancing in a room with other people
20261,5555360238519252381.mp4,786,a group of people are gathered around a table
20262,5555360238519252381.mp4,787,a man is dancing in a room full of people
20263,5555360238519252381.mp4,788,a man is talking to a woman and she is smiling
20264,5555360238519252381.mp4,789,a woman is talking to a man and he is smiling
20265,5555360238519252381.mp4,790,a woman is talking to a man and he is smiling
20266,5555360238519252381.mp4,791,a man is holding a woman s face and kissing her
20267,5555360238519252381.mp4,792,a woman is looking at something and smiling
20268,5555360238519252381.mp4,793,a woman is looking at a man and smiling
20269,5555360238519252381.mp4,794,a woman is looking at something and smiling
20270,5555360238519252381.mp4,795,a man is sitting in a chair and smiling
20271,5555360238519252381.mp4,796,a woman is talking to a man and smiling
20272,5555360238519252381.mp4,797,a man is dancing in a room with other people
20273,5555360238519252381.mp4,798,a woman is talking to a man and smiling
20274,5555360238519252381.mp4,799,a man is kissing a woman s hand
20275,5555360238519252381.mp4,800,a woman is talking to a man and smiling
20276,5555360238519252381.mp4,801,a man is kissing a woman on the cheek
20277,5555360238519252381.mp4,802,a woman is looking at a man and smiling
20278,5555360238519252381.mp4,803,a woman is smiling and talking to someone
20279,5555360238519252381.mp4,804,a person is cutting a piece of pizza
20280,5555360238519252381.mp4,805,a man is looking at a woman and then he looks away
20281,5555360238519252381.mp4,806,a man is looking at something and then looks away
20282,5555360238519252381.mp4,807,a man is walking through a door and is surprised by a woman
20283,5555360238519252381.mp4,808,a man is talking to a woman and she looks surprised
20284,5555360238519252381.mp4,809,a man and a woman are kissing each other
20285,5555360238519252381.mp4,810,a man and a woman are kissing in a room
20286,5555360238519252381.mp4,811,a woman is dancing in a kitchen
20287,5555360238519252381.mp4,812,a man is walking through a door and then he stops
20288,5555360238519252381.mp4,813,a woman is looking at a man and smiling
20289,5555360238519252381.mp4,814,a woman standing in a kitchen next to a sink
20290,5555360238519252381.mp4,815,a cat is trying to jump on a bed
20291,5555360238519252381.mp4,816,a kitchen with a sink and a window
20292,5555360238519252381.mp4,817,a woman is walking down a hallway
20293,5555360238519252381.mp4,818,a woman is looking at a man and then he looks away
20294,5555360238519252381.mp4,819,a woman is looking at a man and then he looks away
20295,5555360238519252381.mp4,820,a woman is putting her hand in her mouth
20296,5555360238519252381.mp4,821,a woman is looking at a man and then he looks away
20297,5555360238519252381.mp4,822,a woman is looking at something and smiling
20298,5555360238519252381.mp4,823,a baby in a striped shirt is looking at a phone
20299,5555360238519252381.mp4,824,a woman is dancing in front of a christmas tree
20300,5555360238519252381.mp4,825,a woman is looking at something and smiling
20301,5555360238519252381.mp4,826,a young boy is holding a stuffed toy
20302,5555360238519252381.mp4,827,a woman is looking at something and smiling
20303,5555360238519252381.mp4,828,a little girl that is holding a wine glass
20304,5555360238519252381.mp4,829,a woman is looking at something and smiling
20305,5555360238519252381.mp4,830,a woman is looking at something and smiling
20306,5555360238519252381.mp4,831,a woman is looking at something and smiling
20307,5555360238519252381.mp4,832,a woman is talking to a man and he looks away
20308,5555360238519252381.mp4,833,a woman is looking at something and smiling
20309,5555360238519252381.mp4,834,a woman is looking at something and smiling
20310,5555360238519252381.mp4,835,a woman is looking at something and smiling
20311,5555360238519252381.mp4,836,a woman is looking at something and smiling
20312,5555360238519252381.mp4,837,a little girl laying in bed with a stuffed animal
20313,5555360238519252381.mp4,838,a woman is looking at something and smiling
20314,5555360238519252381.mp4,839,a woman is looking at something and smiling
20315,5555360238519252381.mp4,840,a woman is talking to a man and he is smiling
20316,5555360238519252381.mp4,841,a woman is looking at something and smiling
20317,5555360238519252381.mp4,842,a woman is talking to a man and he is smiling
